x0,x1,x2,x3,x4,x5,x6,y
3.29892456669,3.27514191602,3.14183390039,3.13870460425,0.474616914804,0.0102089810701,2.76911238878,0
3.29829870746,3.29892456669,3.27514191602,3.14183390039,1.16170551347,0.474616914804,0.0102089810701,0
3.26450230914,3.29829870746,3.29892456669,3.27514191602,1.39088773679,1.16170551347,0.474616914804,0
3.2526109838,3.26450230914,3.29829870746,3.29892456669,2.00880218295,1.39088773679,1.16170551347,1
3.2438489546,3.2526109838,3.26450230914,3.29829870746,5.00311027752,2.00880218295,1.39088773679,0
3.27326433833,3.2438489546,3.2526109838,3.26450230914,0.431748490151,5.00311027752,2.00880218295,0
3.23195762927,3.27326433833,3.2438489546,3.2526109838,1.00657509344,0.431748490151,5.00311027752,0
3.14684077422,3.23195762927,3.27326433833,3.2438489546,-0.197142885559,1.00657509344,0.431748490151,0
3.12055468663,3.14684077422,3.23195762927,3.27326433833,0.118265587623,-0.197142885559,1.00657509344,1
3.00977760322,3.12055468663,3.14684077422,3.23195762927,-1.25440954617,0.118265587623,-0.197142885559,0
3.04983259383,3.00977760322,3.12055468663,3.14684077422,0.229409525792,-1.25440954617,0.118265587623,1
2.91840215589,3.04983259383,3.00977760322,3.12055468663,-0.487974075117,0.229409525792,-1.25440954617,0
2.92340902972,2.91840215589,3.04983259383,3.00977760322,0.999284609695,-0.487974075117,0.229409525792,1
2.86395240303,2.92340902972,2.91840215589,3.04983259383,3.46683295554,0.999284609695,-0.487974075117,1
2.94155894734,2.86395240303,2.92340902972,2.91840215589,0.48874538152,3.46683295554,0.999284609695,0
3.06610493377,2.94155894734,2.86395240303,2.92340902972,-0.146362836589,0.48874538152,3.46683295554,1
3.0623497784,3.06610493377,2.94155894734,2.86395240303,0.109845592307,-0.146362836589,0.48874538152,0
3.15372522573,3.0623497784,3.06610493377,2.94155894734,0.151278638565,0.109845592307,-0.146362836589,0
3.14308561885,3.15372522573,3.0623497784,3.06610493377,-0.405516189955,0.151278638565,0.109845592307,0
3.06172391917,3.14308561885,3.15372522573,3.0623497784,1.28157214046,-0.405516189955,0.151278638565,1
2.9960087002,3.06172391917,3.14308561885,3.15372522573,-0.355125260134,1.28157214046,-0.405516189955,0
2.99726041866,2.9960087002,3.06172391917,3.14308561885,0.0270705614334,-0.355125260134,1.28157214046,0
2.97097433107,2.99726041866,2.9960087002,3.06172391917,0.204826287132,0.0270705614334,-0.355125260134,0
2.92716418509,2.97097433107,2.99726041866,2.9960087002,-1.52419483199,0.204826287132,0.0270705614334,0
2.88335403911,2.92716418509,2.97097433107,2.99726041866,-0.0894276301673,-1.52419483199,0.204826287132,0
