x0,x1,x2,x3,x4,x5,x6,y
-0.149705252726,-0.112909594723,-0.0750944424036,-0.0362306545873,-0.548596305278,-0.545234352518,-0.542063510902,0
-0.185507019793,-0.149705252726,-0.112909594723,-0.0750944424036,-0.552135288721,-0.548596305278,-0.545234352518,0
-0.220337099121,-0.185507019793,-0.149705252726,-0.112909594723,-0.555829942869,-0.552135288721,-0.548596305278,0
-0.25421338016,-0.220337099121,-0.185507019793,-0.149705252726,-0.559651430704,-0.555829942869,-0.552135288721,0
-0.287148949058,-0.25421338016,-0.220337099121,-0.185507019793,-0.563555876466,-0.559651430704,-0.555829942869,0
-0.319151927636,-0.287148949058,-0.25421338016,-0.220337099121,-0.567500834308,-0.563555876466,-0.559651430704,0
-0.350225133944,-0.319151927636,-0.287148949058,-0.25421338016,-0.571454148203,-0.567500834308,-0.563555876466,0
-0.380366909229,-0.350225133944,-0.319151927636,-0.287148949058,-0.575377358064,-0.571454148203,-0.567500834308,0
-0.409573643221,-0.380366909229,-0.350225133944,-0.319151927636,-0.579235726454,-0.575377358064,-0.571454148203,0
-0.437839902872,-0.409573643221,-0.380366909229,-0.350225133944,-0.582987550982,-0.579235726454,-0.575377358064,0
-0.465159426424,-0.437839902872,-0.409573643221,-0.380366909229,-0.586596057946,-0.582987550982,-0.579235726454,0
-0.49152555768,-0.465159426424,-0.437839902872,-0.409573643221,-0.590019235611,-0.586596057946,-0.582987550982,0
-0.516932560747,-0.49152555768,-0.465159426424,-0.437839902872,-0.593219483748,-0.590019235611,-0.586596057946,0
-0.541376274715,-0.516932560747,-0.49152555768,-0.465159426424,-0.596157838917,-0.593219483748,-0.590019235611,0
-0.56485483595,-0.541376274715,-0.516932560747,-0.49152555768,-0.598805819016,-0.596157838917,-0.593219483748,0
-0.587368785561,-0.56485483595,-0.541376274715,-0.516932560747,-0.601139451437,-0.598805819016,-0.596157838917,0
-0.608917907408,-0.587368785561,-0.56485483595,-0.541376274715,-0.60313564524,-0.601139451437,-0.598805819016,0
-0.629501842244,-0.608917907408,-0.587368785561,-0.56485483595,-0.604766792589,-0.60313564524,-0.601139451437,0
-0.649119770895,-0.629501842244,-0.608917907408,-0.587368785561,-0.606005812922,-0.604766792589,-0.60313564524,0
-0.667770225323,-0.649119770895,-0.629501842244,-0.608917907408,-0.606825537909,-0.606005812922,-0.604766792589,0
-0.685451193183,-0.667770225323,-0.649119770895,-0.629501842244,-0.60718936928,-0.606825537909,-0.606005812922,0
-0.702158307862,-0.685451193183,-0.667770225323,-0.649119770895,-0.607054249562,-0.60718936928,-0.606825537909,0
-0.71788550995,-0.702158307862,-0.685451193183,-0.667770225323,-0.606376420274,-0.607054249562,-0.60718936928,0
-0.732625630918,-0.71788550995,-0.702158307862,-0.685451193183,-0.605117708207,-0.606376420274,-0.607054249562,0
-0.746370357073,-0.732625630918,-0.71788550995,-0.702158307862,-0.603244908682,-0.605117708207,-0.606376420274,0
-0.759109704333,-0.746370357073,-0.732625630918,-0.71788550995,-0.600723819453,-0.603244908682,-0.605117708207,0
-0.770833583239,-0.759109704333,-0.746370357073,-0.732625630918,-0.597519524859,-0.600723819453,-0.603244908682,0
-0.781532613982,-0.770833583239,-0.759109704333,-0.746370357073,-0.593596186088,-0.597519524859,-0.600723819453,0
-0.791197273163,-0.781532613982,-0.770833583239,-0.759109704333,-0.58891613681,-0.593596186088,-0.597519524859,0
-0.799818533873,-0.791197273163,-0.781532613982,-0.770833583239,-0.583445268651,-0.58891613681,-0.593596186088,0
-0.807389778334,-0.799818533873,-0.791197273163,-0.781532613982,-0.577159590995,-0.583445268651,-0.58891613681,0
-0.813907318516,-0.807389778334,-0.799818533873,-0.791197273163,-0.570041489391,-0.577159590995,-0.583445268651,0
-0.819369911167,-0.813907318516,-0.807389778334,-0.799818533873,-0.562076513301,-0.570041489391,-0.577159590995,0
-0.823779706149,-0.819369911167,-0.813907318516,-0.807389778334,-0.553259494165,-0.562076513301,-0.570041489391,0
-0.82714423166,-0.823779706149,-0.819369911167,-0.813907318516,-0.54359825301,-0.553259494165,-0.562076513301,0
-0.829477067775,-0.82714423166,-0.823779706149,-0.819369911167,-0.533111470455,-0.54359825301,-0.553259494165,0
-0.830796310003,-0.829477067775,-0.82714423166,-0.823779706149,-0.52182152918,-0.533111470455,-0.54359825301,0
-0.831125007938,-0.830796310003,-0.829477067775,-0.82714423166,-0.509752566811,-0.52182152918,-0.533111470455,1
-0.830492725795,-0.831125007938,-0.830796310003,-0.829477067775,-0.496938899801,-0.509752566811,-0.52182152918,1
-0.828934596439,-0.830492725795,-0.831125007938,-0.830796310003,-0.483411885987,-0.496938899801,-0.509752566811,1
-0.826490202185,-0.828934596439,-0.830492725795,-0.831125007938,-0.469201936208,-0.483411885987,-0.496938899801,1
-0.823202387455,-0.826490202185,-0.828934596439,-0.830492725795,-0.454332872377,-0.469201936208,-0.483411885987,1
-0.819115696899,-0.823202387455,-0.826490202185,-0.828934596439,-0.438823976759,-0.454332872377,-0.469201936208,1
-0.81427614483,-0.819115696899,-0.823202387455,-0.826490202185,-0.422692850667,-0.438823976759,-0.454332872377,1
-0.808731296945,-0.81427614483,-0.819115696899,-0.823202387455,-0.405958147795,-0.422692850667,-0.438823976759,1
-0.80253078941,-0.808731296945,-0.81427614483,-0.819115696899,-0.388636697695,-0.405958147795,-0.422692850667,1
-0.795724379413,-0.80253078941,-0.808731296945,-0.81427614483,-0.370749122006,-0.388636697695,-0.405958147795,1
-0.788361566448,-0.795724379413,-0.80253078941,-0.808731296945,-0.352321661303,-0.370749122006,-0.388636697695,1
-0.780490284898,-0.788361566448,-0.795724379413,-0.80253078941,-0.333378567263,-0.352321661303,-0.370749122006,1
-0.772157236847,-0.780490284898,-0.788361566448,-0.795724379413,-0.313942270425,-0.333378567263,-0.352321661303,1
-0.763407345609,-0.772157236847,-0.780490284898,-0.788361566448,-0.294026576272,-0.313942270425,-0.333378567263,1
-0.754282525321,-0.763407345609,-0.772157236847,-0.780490284898,-0.27364832461,-0.294026576272,-0.313942270425,1
-0.744821256668,-0.754282525321,-0.763407345609,-0.772157236847,-0.252827740995,-0.27364832461,-0.294026576272,1
-0.735058707476,-0.744821256668,-0.754282525321,-0.763407345609,-0.231581807278,-0.252827740995,-0.27364832461,1
-0.7250261684,-0.735058707476,-0.744821256668,-0.754282525321,-0.209934167993,-0.231581807278,-0.252827740995,1
-0.714752267387,-0.7250261684,-0.735058707476,-0.744821256668,-0.187921240449,-0.209934167993,-0.231581807278,1
-0.704262490068,-0.714752267387,-0.7250261684,-0.735058707476,-0.165584650956,-0.187921240449,-0.209934167993,1
-0.693579630382,-0.704262490068,-0.714752267387,-0.7250261684,-0.142964008867,-0.165584650956,-0.187921240449,1
-0.682724940396,-0.693579630382,-0.704262490068,-0.714752267387,-0.120100292162,-0.142964008867,-0.165584650956,1
-0.67171849376,-0.682724940396,-0.693579630382,-0.704262490068,-0.0970343728941,-0.120100292162,-0.142964008867,1
-0.660579690992,-0.67171849376,-0.682724940396,-0.693579630382,-0.0738091132158,-0.0970343728941,-0.120100292162,1
-0.649328654166,-0.660579690992,-0.67171849376,-0.682724940396,-0.0504720930147,-0.0738091132158,-0.0970343728941,1
-0.637986970246,-0.649328654166,-0.660579690992,-0.67171849376,-0.0270783827875,-0.0504720930147,-0.0738091132158,1
-0.626576638764,-0.637986970246,-0.649328654166,-0.660579690992,-0.00368245869212,-0.0270783827875,-0.0504720930147,1
-0.615118116906,-0.626576638764,-0.637986970246,-0.649328654166,0.0196618144015,-0.00368245869212,-0.0270783827875,1
-0.603630302172,-0.615118116906,-0.626576638764,-0.637986970246,0.0429033199899,0.0196618144015,-0.00368245869212,1
-0.592131749899,-0.603630302172,-0.615118116906,-0.626576638764,0.0659939634852,0.0429033199899,0.0196618144015,1
-0.580640345379,-0.592131749899,-0.603630302172,-0.615118116906,0.0888959918807,0.0659939634852,0.0429033199899,1
-0.569174205547,-0.580640345379,-0.592131749899,-0.603630302172,0.111572586171,0.0888959918807,0.0659939634852,1
-0.557751647202,-0.569174205547,-0.580640345379,-0.592131749899,0.133982355096,0.111572586171,0.0888959918807,1
-0.546390191549,-0.557751647202,-0.569174205547,-0.580640345379,0.156090816705,0.133982355096,0.111572586171,1
-0.535105257261,-0.546390191549,-0.557751647202,-0.569174205547,0.177869346424,0.156090816705,0.133982355096,1
-0.523909786467,-0.535105257261,-0.546390191549,-0.557751647202,0.19929284273,0.177869346424,0.156090816705,1
-0.5128142415,-0.523909786467,-0.535105257261,-0.546390191549,0.220339705872,0.19929284273,0.177869346424,1
-0.501827193106,-0.5128142415,-0.523909786467,-0.535105257261,0.240988999141,0.220339705872,0.19929284273,1
-0.490957463535,-0.501827193106,-0.5128142415,-0.523909786467,0.261211630923,0.240988999141,0.220339705872,1
-0.480214497356,-0.490957463535,-0.501827193106,-0.5128142415,0.280976721925,0.261211630923,0.240988999141,1
-0.469608339945,-0.480214497356,-0.490957463535,-0.501827193106,0.300253266791,0.280976721925,0.261211630923,1
-0.459148380514,-0.469608339945,-0.480214497356,-0.490957463535,0.319013693447,0.300253266791,0.280976721925,1
-0.448842896989,-0.459148380514,-0.469608339945,-0.480214497356,0.337235289325,0.319013693447,0.300253266791,1
-0.43869809795,-0.448842896989,-0.459148380514,-0.469608339945,0.354895093535,0.337235289325,0.319013693447,1
-0.428717720396,-0.43869809795,-0.448842896989,-0.459148380514,0.371977979746,0.354895093535,0.337235289325,1
-0.418902791874,-0.428717720396,-0.43869809795,-0.448842896989,0.388479823655,0.371977979746,0.354895093535,1
-0.409251055118,-0.418902791874,-0.428717720396,-0.43869809795,0.404390299972,0.388479823655,0.371977979746,1
-0.399757304726,-0.409251055118,-0.418902791874,-0.428717720396,0.41970809696,0.404390299972,0.388479823655,1
-0.390414093937,-0.399757304726,-0.409251055118,-0.418902791874,0.434427813529,0.41970809696,0.404390299972,1
-0.381211928318,-0.390414093937,-0.399757304726,-0.409251055118,0.448548003019,0.434427813529,0.41970809696,1
-0.372138690509,-0.381211928318,-0.390414093937,-0.399757304726,0.462071265848,0.448548003019,0.434427813529,1
-0.363179605838,-0.372138690509,-0.381211928318,-0.390414093937,0.475009803665,0.462071265848,0.448548003019,1
-0.354317543174,-0.363179605838,-0.372138690509,-0.381211928318,0.487377856375,0.475009803665,0.462071265848,1
-0.345532923473,-0.354317543174,-0.363179605838,-0.372138690509,0.499193332291,0.487377856375,0.475009803665,1
-0.336803376658,-0.345532923473,-0.354317543174,-0.363179605838,0.510481176334,0.499193332291,0.487377856375,1
-0.328104035227,-0.336803376658,-0.345532923473,-0.354317543174,0.521272441824,0.510481176334,0.499193332291,1
-0.319408951512,-0.328104035227,-0.336803376658,-0.345532923473,0.531604836168,0.521272441824,0.510481176334,1
-0.310692359149,-0.319408951512,-0.328104035227,-0.336803376658,0.541514287798,0.531604836168,0.521272441824,1
-0.301929066354,-0.310692359149,-0.319408951512,-0.328104035227,0.551036932433,0.541514287798,0.531604836168,1
-0.293093790513,-0.301929066354,-0.310692359149,-0.319408951512,0.56021385507,0.551036932433,0.541514287798,1
-0.284160242233,-0.293093790513,-0.301929066354,-0.310692359149,0.569079388578,0.56021385507,0.551036932433,1
-0.275100230008,-0.284160242233,-0.293093790513,-0.301929066354,0.577665980691,0.569079388578,0.56021385507,1
-0.265884788,-0.275100230008,-0.284160242233,-0.293093790513,0.586007667714,0.577665980691,0.569079388578,1
-0.256485119125,-0.265884788,-0.275100230008,-0.284160242233,0.59414305737,0.586007667714,0.577665980691,1
-0.246873735034,-0.256485119125,-0.265884788,-0.275100230008,0.602103578629,0.59414305737,0.586007667714,1
-0.237024603927,-0.246873735034,-0.256485119125,-0.265884788,0.609923765738,0.602103578629,0.59414305737,1
-0.226912125711,-0.237024603927,-0.246873735034,-0.256485119125,0.617636183646,0.609923765738,0.602103578629,1
-0.216510605815,-0.226912125711,-0.237024603927,-0.246873735034,0.625277557699,0.617636183646,0.609923765738,1
-0.205795311768,-0.216510605815,-0.226912125711,-0.237024603927,0.632889015849,0.625277557699,0.617636183646,1
-0.194743527003,-0.205795311768,-0.216510605815,-0.226912125711,0.640506040366,0.632889015849,0.625277557699,1
-0.183335270846,-0.194743527003,-0.205795311768,-0.216510605815,0.648158706091,0.640506040366,0.632889015849,1
-0.17155446272,-0.183335270846,-0.194743527003,-0.205795311768,0.655864911393,0.648158706091,0.640506040366,1
-0.159388242376,-0.17155446272,-0.183335270846,-0.194743527003,0.663643381608,0.655864911393,0.648158706091,1
-0.146826649301,-0.159388242376,-0.17155446272,-0.183335270846,0.671510348215,0.663643381608,0.655864911393,1
-0.133862706558,-0.146826649301,-0.159388242376,-0.17155446272,0.679477070486,0.671510348215,0.663643381608,1
-0.120492061047,-0.133862706558,-0.146826649301,-0.159388242376,0.687551712418,0.679477070486,0.671510348215,1
-0.106712115023,-0.120492061047,-0.133862706558,-0.146826649301,0.69574714766,0.687551712418,0.679477070486,1
-0.0925215471425,-0.106712115023,-0.120492061047,-0.133862706558,0.704069738999,0.69574714766,0.687551712418,1
-0.0779206195238,-0.0925215471425,-0.106712115023,-0.120492061047,0.712520979142,0.704069738999,0.69574714766,1
-0.0629120951761,-0.0779206195238,-0.0925215471425,-0.106712115023,0.721092048847,0.712520979142,0.704069738999,1
-0.0475012302241,-0.0629120951761,-0.0779206195238,-0.0925215471425,0.729769358911,0.721092048847,0.712520979142,1
-0.0316964116118,-0.0475012302241,-0.0629120951761,-0.0779206195238,0.738537334512,0.729769358911,0.721092048847,1
-0.0155083225472,-0.0316964116118,-0.0475012302241,-0.0629120951761,0.747376290203,0.738537334512,0.729769358911,1
0.00105017642144,-0.0155083225472,-0.0316964116118,-0.0475012302241,0.75625736891,0.747376290203,0.738537334512,1
0.0179644845407,0.00105017642144,-0.0155083225472,-0.0316964116118,0.765163386167,0.75625736891,0.747376290203,1
0.0352189811681,0.0179644845407,0.00105017642144,-0.0155083225472,0.774088034127,0.765163386167,0.75625736891,1
0.0527960521959,0.0352189811681,0.0179644845407,0.00105017642144,0.783027526211,0.774088034127,0.765163386167,1
0.0706763884838,0.0527960521959,0.0352189811681,0.0179644845407,0.791979434434,0.783027526211,0.774088034127,1
0.0888391714001,0.0706763884838,0.0527960521959,0.0352189811681,0.800935733994,0.791979434434,0.783027526211,1
0.107262391516,0.0888391714001,0.0706763884838,0.0527960521959,0.809885518968,0.800935733994,0.791979434434,1
0.125923702071,0.107262391516,0.0888391714001,0.0706763884838,0.818823311899,0.809885518968,0.800935733994,1
0.144801546435,0.125923702071,0.107262391516,0.0888391714001,0.827743821884,0.818823311899,0.809885518968,1
0.163874396871,0.144801546435,0.125923702071,0.107262391516,0.836635714364,0.827743821884,0.818823311899,1
0.183121150843,0.163874396871,0.144801546435,0.125923702071,0.845490242212,0.836635714364,0.827743821884,1
0.202521410401,0.183121150843,0.163874396871,0.144801546435,0.854295685094,0.845490242212,0.836635714364,1
0.222054927191,0.202521410401,0.183121150843,0.163874396871,0.863036356264,0.854295685094,0.845490242212,1
0.241701548112,0.222054927191,0.202521410401,0.183121150843,0.871699212425,0.863036356264,0.854295685094,1
0.261441415869,0.241701548112,0.222054927191,0.202521410401,0.880277783363,0.871699212425,0.863036356264,1
0.281255851138,0.261441415869,0.241701548112,0.222054927191,0.888767334049,0.880277783363,0.871699212425,1
0.301127802436,0.281255851138,0.261441415869,0.241701548112,0.897169479169,0.888767334049,0.880277783363,1
0.321042747068,0.301127802436,0.281255851138,0.261441415869,0.905493119236,0.897169479169,0.888767334049,1
0.340988833865,0.321042747068,0.301127802436,0.281255851138,0.913743784855,0.905493119236,0.897169479169,1
0.360957321675,0.340988833865,0.321042747068,0.301127802436,0.921926333429,0.913743784855,0.905493119236,1
0.380942510766,0.360957321675,0.340988833865,0.321042747068,0.930049689326,0.921926333429,0.913743784855,1
0.400939947784,0.380942510766,0.360957321675,0.340988833865,0.938122449524,0.930049689326,0.921926333429,1
0.420945508776,0.400939947784,0.380942510766,0.360957321675,0.946152228597,0.938122449524,0.930049689326,1
0.440956198351,0.420945508776,0.400939947784,0.380942510766,0.954157922625,0.946152228597,0.938122449524,1
0.460969915031,0.440956198351,0.420945508776,0.400939947784,0.962151067006,0.954157922625,0.946152228597,1
