date,wti,sentiment
2016/12/02,-0.3255862046,0.930045634351
2016/12/09,-0.190960925569,0.286830857246
2016/12/16,-0.128526013555,1.35259435304
2016/12/23,-0.0875531025452,1.78075779282
2016/12/30,-0.00300582585907,-0.431669938807
2017/01/06,-0.0368247365335,1.55663638515
2017/01/13,-0.118770558552,-0.125590014771
2017/01/20,-0.134379286556,0.932202508124
2017/01/27,-0.0504823735367,0.958928723563
2017/02/03,-0.0368247365335,1.69286806175
2017/02/10,-0.0667414652071,0.726228657496
2017/02/17,-0.045929827869,0.950435947662
2017/02/24,0.00739999281,1.39932194706
2017/03/03,-0.0218663721968,1.29084206827
2017/03/10,-0.19681419857,1.37285078409
2017/03/17,-0.351600751273,0.290717001785
2017/03/24,-0.393874389616,0.558469898275
2017/03/31,-0.298921294261,1.18293998435
