date,wti,senti
2014/12/08,0.599858057908975,-0.875761618393843
2014/12/09,0.563863241849439,-0.876808944385065
2014/12/10,0.528185043241589,-0.877292057408383
2014/12/11,0.492866447980312,-0.877206197596208
2014/12/12,0.457949621471693,-0.876543093503634
2014/12/15,0.423475703066035,-0.875292212372959
2014/12/16,0.389484042037642,-0.873443016021848
2014/12/17,0.356011546046499,-0.870991855208619
2014/12/18,0.32309295307812,-0.867948411974995
2014/12/19,0.290761350493561,-0.86432590747927
2014/12/22,0.259047289349013,-0.860134453180579
2014/12/23,0.22798019769575,-0.855383877235213
2014/12/24,0.197588016813239,-0.850080036911933
2014/12/26,0.167898339148011,-0.844222238237537
2014/12/29,0.138938024688906,-0.837797937756315
2014/12/30,0.110732894017145,-0.830796557155609
2014/12/31,0.0833074108996197,-0.823220757912123
2015/01/02,0.0566851462081684,-0.815075270238893
2015/01/05,0.0308885790572388,-0.806360497121828
2015/01/06,0.00593902213151415,-0.797075804379936
2015/01/07,-0.0181444589943399,-0.787227067441423
2015/01/08,-0.0413458722963796,-0.776828431011702
2015/01/09,-0.0636517657725299,-0.765898821239205
2015/01/12,-0.085050980811324,-0.754457893125096
2015/01/13,-0.105534687731945,-0.742528328110874
2015/01/14,-0.125097326545068,-0.730130184519297
2015/01/15,-0.143736535824264,-0.717284489962027
2015/01/16,-0.161451751007141,-0.704013961518566
2015/01/20,-0.178245137477138,-0.690345500117819
2015/01/21,-0.194120275556738,-0.676304435890273
2015/01/22,-0.209083141635994,-0.661916636981867
2015/01/23,-0.223141314425791,-0.647207432339692
2015/01/26,-0.236304569390065,-0.632194695966004
2015/01/27,-0.248585117972075,-0.616900319505337
2015/01/28,-0.259997718508987,-0.601355469974564
2015/01/29,-0.270559059925243,-0.58559418707968
2015/01/30,-0.280288533263077,-0.569642741694881
2015/02/02,-0.289208111557275,-0.553514886057349
2015/02/03,-0.2973404831435,-0.537226470241283
2015/02/04,-0.304708340555851,-0.520791651393448
2015/02/05,-0.311332637229561,-0.504225003433754
2015/02/06,-0.317234752063773,-0.487545561031573
2015/02/09,-0.322435457988647,-0.470775551884846
2015/02/10,-0.326954292096001,-0.453944697063546
2015/02/11,-0.330808950498488,-0.437084337104453
2015/02/12,-0.334016624943601,-0.420224592846248
2015/02/13,-0.336594542912062,-0.403388508144993
2015/02/17,-0.338558798356259,-0.386598090132903
2015/02/18,-0.339923573630492,-0.369872048930828
2015/02/19,-0.340700762147589,-0.353228853592145
2015/02/20,-0.34090062910171,-0.336679496916153
2015/02/23,-0.34053227872913,-0.320237856743897
2015/02/24,-0.339604048757446,-0.303924790908845
2015/02/25,-0.338123943042816,-0.287761130176305
2015/02/26,-0.336099720828251,-0.271768874478995
2015/02/27,-0.333538082377481,-0.255962777944113
2015/03/02,-0.330446046417396,-0.240360340628227
2015/03/03,-0.326830202067085,-0.224962847216067
2015/03/04,-0.322696814792025,-0.209771635191885
2015/03/05,-0.318051405192145,-0.194790654591119
2015/03/06,-0.312898293149885,-0.180013504261206
2015/03/09,-0.307241005519785,-0.165428295533724
2015/03/10,-0.301082871243978,-0.15103170524646
2015/03/11,-0.294426876666392,-0.136816896217145
2015/03/12,-0.287276538835896,-0.122779937203286
2015/03/13,-0.279636014814228,-0.108914551630087
2015/03/16,-0.271510697714282,-0.0952207353514846
2015/03/17,-0.262908342899384,-0.0817055556134961
2015/03/18,-0.25383959427795,-0.0683752182462197
2015/03/19,-0.244318253504507,-0.0552356248892455
2015/03/20,-0.23436077045534,-0.042294299304659
2015/03/23,-0.223986654736821,-0.0295652146750505
2015/03/24,-0.213217702585559,-0.0170683455688003
2015/03/25,-0.202077241470829,-0.00483049647475986
2015/03/26,-0.190590184213319,0.00712701753864566
2015/03/27,-0.17878229398819,0.0187789295021546
2015/03/30,-0.166679200886156,0.0300996529652706
2015/03/31,-0.154307729288713,0.0410653044447191
2015/04/01,-0.141696083010482,0.0516468914695682
2015/04/02,-0.128874462307274,0.0618273983451922
2015/04/06,-0.115873958727257,0.0715976686388906
2015/04/07,-0.102727112813428,0.0809327049378084
2015/04/08,-0.089466565667968,0.089807746057751
2015/04/09,-0.0761242718283608,0.0982147448050242
2015/04/10,-0.0627333207676508,0.106142628886838
2015/04/13,-0.0493278611652806,0.113582112253889
2015/04/14,-0.0359427937536875,0.120522623033446
2015/04/15,-0.0226137443681563,0.126966217110738
2015/04/16,-0.00937650080245161,0.132910513501857
2015/04/17,0.00373438138336321,0.138357481795732
2015/04/20,0.016685631256852,0.143308807431838
2015/04/21,0.0294446929204262,0.14776828866798
2015/04/22,0.0419799346451446,0.151745771501148
2015/04/23,0.0542600095551058,0.155250905046539
2015/04/24,0.0662541935294589,0.158290233663765
2015/04/27,0.0779330534560338,0.160868777535289
2015/04/28,0.0892680697632698,0.1629826386185
2015/04/29,0.100231469038851,0.164620263809798
2015/04/30,0.110796170372371,0.165767217469797
2015/05/01,0.120936434793579,0.166410031308282
2015/05/04,0.13062829081652,0.166543393068349
2015/05/05,0.139849224397066,0.16616749968898
2015/05/06,0.148577997908466,0.165281501504995
2015/05/07,0.156795288878886,0.163884055374281
2015/05/08,0.1644838785853,0.161972034188298
2015/05/11,0.171627627645253,0.159541364231028
2015/05/12,0.178211634003839,0.156586131532847
2015/05/13,0.184222110203866,0.153098631423554
2015/05/14,0.189647056957231,0.14907906186731
2015/05/15,0.194476096039047,0.144533985071795
2015/05/18,0.198700129020358,0.139472445735431
2015/05/19,0.202311208253108,0.133897672317876
2015/05/20,0.205302378718903,0.127818932467813
2015/05/21,0.207666602238168,0.121242644095043
2015/05/22,0.209397565005487,0.11417239847925
2015/05/26,0.210490499621261,0.106610777936921
2015/05/27,0.210941688819448,0.0985660479908118
2015/05/28,0.21074764090615,0.0900556473793931
2015/05/29,0.209904835162018,0.0810978153040513
2015/06/01,0.208409805435058,0.0717055034204297
2015/06/02,0.206260411884114,0.061889730002227
2015/06/03,0.203455804222776,0.051663921003691
2015/06/04,0.199996950195354,0.0410423997056785
2015/06/05,0.195885874893338,0.0300465850695834
2015/06/08,0.191124895461657,0.0186971157638228
2015/06/09,0.185717198515112,0.00701422854904143
2015/06/10,0.179666398787499,-0.00498546631620023
2015/06/11,0.172977546689672,-0.0172803564189727
2015/06/12,0.165657797959721,-0.029842310307612
2015/06/15,0.157716146549757,-0.0426324181942864
2015/06/16,0.149163089943511,-0.0555971642391245
2015/06/17,0.140010477951325,-0.068682253430588
2015/06/18,0.130271796018227,-0.081835773675752
2015/06/19,0.119962211700262,-0.0950117171652619
2015/06/22,0.109098905753963,-0.10817149710605
2015/06/23,0.0977007460362199,-0.121271755132953
2015/06/24,0.0857884051303074,-0.134266450357823
2015/06/25,0.0733850905728072,-0.147118787621506
2015/06/26,0.0605162794120809,-0.159797502541521
2015/06/29,0.0472095386506702,-0.1722826467131
2015/06/30,0.0334945907375026,-0.184564143455927
2015/07/01,0.0194027884525161,-0.196640978372181
2015/07/02,0.00496777125621808,-0.20850539645746
2015/07/06,-0.00977563809674843,-0.2201431652818
2015/07/07,-0.0247913366636254,-0.231533671230907
2015/07/08,-0.0400439523834084,-0.242674306334607
2015/07/09,-0.0554988247982658,-0.253561778822531
2015/07/10,-0.0711222157464433,-0.264194709518202
2015/07/13,-0.0868806444165987,-0.27457512303982
2015/07/14,-0.102740786113553,-0.284706447074609
2015/07/15,-0.118669611440199,-0.294583716921036
2015/07/16,-0.13463385827032,-0.304203947326402
2015/07/17,-0.150600695994214,-0.313562489147107
2015/07/20,-0.166537843795799,-0.322645803997822
2015/07/21,-0.182413457110029,-0.331435380038703
2015/07/22,-0.198196362008952,-0.339905417421155
2015/07/23,-0.213855831292363,-0.348039369441345
2015/07/24,-0.229362027717878,-0.355825070576235
2015/07/27,-0.244686240529633,-0.363262307361929
2015/07/28,-0.259800915515655,-0.370347534225868
2015/07/29,-0.274679898952567,-0.377080342405709
2015/07/30,-0.289298036059497,-0.3834561405425
2015/07/31,-0.303630665029097,-0.389467301018667
2015/08/03,-0.317653634620614,-0.395101282567487
2015/08/04,-0.331343869651104,-0.400342249709887
2015/08/05,-0.344680204479948,-0.405178450540299
2015/08/06,-0.357643002111967,-0.409598056023828
2015/08/07,-0.370214336214233,-0.413596370481494
2015/08/10,-0.382378127723345,-0.417172852251959
2015/08/11,-0.394120429348055,-0.420323188714149
2015/08/12,-0.405428805334334,-0.42304390163711
2015/08/13,-0.416293148743416,-0.425334926334823
2015/08/14,-0.426705487954278,-0.427190408842442
2015/08/17,-0.436660419554033,-0.42859967369406
2015/08/18,-0.446154897608456,-0.429554709607599
2015/08/19,-0.4551884610863,-0.430052055295588
2015/08/20,-0.463762798412537,-0.430101007642617
2015/08/21,-0.471882556672022,-0.429712905520238
2015/08/24,-0.479555111258177,-0.428916164172906
2015/08/25,-0.486790836432478,-0.427740825694855
2015/08/26,-0.493604113367237,-0.426226564159789
2015/08/27,-0.500012757594198,-0.424406082881586
2015/08/28,-0.506038309303334,-0.422316369709139
2015/08/31,-0.51170407154581,-0.419996748326105
2015/09/01,-0.517033779183786,-0.417485597590828
2015/09/02,-0.522049633167106,-0.414821371314622
2015/09/03,-0.52677408966097,-0.412044389069589
2015/09/04,-0.531229415693894,-0.409187340011819
2015/09/08,-0.535437411245362,-0.406284100596078
2015/09/09,-0.539419712909786,-0.403377694011751
2015/09/10,-0.543197814548025,-0.400499521842958
2015/09/11,-0.546793900979576,-0.39768005540131
2015/09/14,-0.550229964069075,-0.39494758174327
2015/09/15,-0.553528397940458,-0.392330145104489
2015/09/16,-0.556712276701276,-0.389852341524534
2015/09/17,-0.55980504407132,-0.387538351354362
2015/09/18,-0.562829252550499,-0.385410306317468
2015/09/21,-0.565806660283927,-0.383487421321277
2015/09/22,-0.568759279800658,-0.38180115167744
2015/09/23,-0.571708389207721,-0.380377602293358
2015/09/24,-0.574674919886217,-0.37925247249074
2015/09/25,-0.577680085672541,-0.378469533387017
2015/09/28,-0.58074515231457,-0.37806214895526
2015/09/29,-0.58389103277998,-0.378059955149037
2015/09/30,-0.587138876909425,-0.378489744224625
2015/10/01,-0.590509660809918,-0.37935917534539
2015/10/02,-0.594024229402573,-0.380668079490071
2015/10/05,-0.597703439434058,-0.382409923836957
2015/10/06,-0.601567746025204,-0.384583080040787
2015/10/07,-0.605636826582414,-0.387179874825439
2015/10/08,-0.609928454761031,-0.390189740901778
2015/10/09,-0.614458816767689,-0.393595280613095
2015/10/13,-0.619241695921857,-0.397377644581439
2015/10/14,-0.624288341116095,-0.40151812969852
2015/10/15,-0.629608864171917,-0.406001614833256
2015/10/16,-0.635212210557898,-0.410809895113066
2015/10/19,-0.641106243894448,-0.415930112140383
2015/10/20,-0.64729727775197,-0.421338580844989
2015/10/21,-0.653790691767257,-0.427006867223729
2015/10/22,-0.660591048064582,-0.43290992128809
2015/10/23,-0.667702210172813,-0.439026536269165
2015/10/26,-0.675127203628705,-0.445337827773638
2015/10/27,-0.682868537781305,-0.451832953652793
2015/10/28,-0.690928447908314,-0.458501222942814
2015/10/29,-0.699309212158088,-0.465328331626439
2015/10/30,-0.708011766168949,-0.47229754059339
2015/11/02,-0.717035580452939,-0.479400824281286
2015/11/03,-0.72637833730083,-0.486636631277651
2015/11/04,-0.736036078466243,-0.494004837348339
2015/11/05,-0.746002283144145,-0.501513645016793
2015/11/06,-0.756268556458713,-0.509165728729374
2015/11/09,-0.766825093429555,-0.516960995953437
2015/11/10,-0.777661039210222,-0.524899717961999
2015/11/12,-0.788764610458287,-0.532977268089681
2015/11/13,-0.800122847533082,-0.541183121652562
2015/11/16,-0.811722716793624,-0.549502514799762
2015/11/17,-0.823551510703069,-0.557924431869442
2015/11/18,-0.83559627540756,-0.566437178762478
2015/11/19,-0.84784423618476,-0.575024419819401
2015/11/20,-0.860282665872593,-0.583668724364687
2015/11/23,-0.872898891775805,-0.592348472287152
2015/11/24,-0.885680272127764,-0.601042122054956
2015/11/25,-0.89861344197725,-0.609722709060036
2015/11/27,-0.91168367370064,-0.618357200412611
2015/11/30,-0.924874695113233,-0.626905500727225
2015/12/01,-0.938169230897038,-0.635332161371828
2015/12/02,-0.951548929793191,-0.643601570974172
2015/12/03,-0.964994165437454,-0.651675716281286
2015/12/04,-0.978484855491461,-0.659515607151858
2015/12/07,-0.991999807374328,-0.667086065372481
2015/12/08,-1.00551715020465,-0.674351793879735
2015/12/09,-1.01901535088372,-0.681277346510123
2015/12/10,-1.03247317740333,-0.687826924541911
2015/12/11,-1.04586976371362,-0.693967551413242
2015/12/14,-1.05918469904822,-0.699666571427717
2015/12/15,-1.07239847507986,-0.704911964523331
2015/12/16,-1.08549204996962,-0.709692779412899
2015/12/17,-1.09844624417599,-0.713997821704767
2015/12/18,-1.11124252316068,-0.717817846403687
2015/12/21,-1.12386317269557,-0.721147949325563
2015/12/22,-1.13629130636748,-0.72397879029337
2015/12/23,-1.14851076336752,-0.726299188032953
2015/12/24,-1.1605053365124,-0.728100854217656
2015/12/28,-1.17225802119277,-0.729372150025424
2015/12/29,-1.1837506330727,-0.730099603652818
2015/12/30,-1.1949643403673,-0.730277758163576
2015/12/31,-1.20587906327398,-0.729890148953696
2016/01/04,-1.21647400075034,-0.72891577928508
2016/01/05,-1.22672733381272,-0.727340686404775
2016/01/06,-1.23661627900144,-0.725146612903228
2016/01/07,-1.2461173907694,-0.722310648666735
2016/01/08,-1.25520745101054,-0.718814523822425
2016/01/11,-1.26386373379017,-0.714647261633738
2016/01/12,-1.27206398832624,-0.709804964063329
2016/01/13,-1.2797872173003,-0.704296379652066
2016/01/14,-1.28701408201241,-0.698137275336774
2016/01/15,-1.29372682347165,-0.691345876107073
2016/01/19,-1.2999088589339,-0.683939920606742
2016/01/20,-1.30554558969638,-0.675940650803114
2016/01/21,-1.31062481699633,-0.667374755568058
2016/01/22,-1.31513762088731,-0.658280039765941
2016/01/25,-1.31907688195778,-0.648696615486
2016/01/26,-1.32243596195346,-0.638661697705923
2016/01/27,-1.32520956677634,-0.628214163465184
2016/01/28,-1.32739318452913,-0.61739189715085
2016/01/29,-1.32898265363524,-0.606240522379354
2016/02/01,-1.32997370170711,-0.594803901667919
2016/02/02,-1.33036174011549,-0.583117601530721
2016/02/03,-1.33014282217444,-0.571210230386646
2016/02/04,-1.32931448042123,-0.559113582103965
2016/02/05,-1.32787456930698,-0.546853033837769
2016/02/08,-1.32582154202116,-0.534460020193693
2016/02/09,-1.32315486242231,-0.521963912740074
2016/02/10,-1.31987560037868,-0.509396849548925
2016/02/11,-1.31598729744755,-0.496798387945342
2016/02/12,-1.311496228807,-0.484207734222023
2016/02/16,-1.30641203207425,-0.471669499897747
2016/02/17,-1.30074618214,-0.459235365440714
2016/02/18,-1.29451222356481,-0.446950980497654
2016/02/19,-1.28772503197301,-0.434860275213159
2016/02/22,-1.2804008090335,-0.422997752341676
2016/02/23,-1.27255768052517,-0.41139586686149
2016/02/24,-1.26421486428546,-0.400088143178893
2016/02/25,-1.25539254239101,-0.389106956134268
2016/02/26,-1.24611179031477,-0.378478641945369
2016/02/29,-1.23639420071667,-0.368236409215046
2016/03/01,-1.22626209509993,-0.358408922821405
2016/03/02,-1.21573813036406,-0.349024410768712
2016/03/03,-1.20484506308913,-0.340107546880668
2016/03/04,-1.19360570518104,-0.331678464024934
2016/03/07,-1.18204305138535,-0.323742216736192
2016/03/08,-1.17017971407418,-0.316297952414021
2016/03/09,-1.15803705629021,-0.309337778562398
2016/03/10,-1.14563595936741,-0.302846190593663
2016/03/11,-1.13299605220461,-0.296803642217451
2016/03/14,-1.12013602426516,-0.291189994525208
2016/03/15,-1.10707340438245,-0.285987609421155
2016/03/16,-1.09382529743776,-0.281180525116478
2016/03/17,-1.08040889080164,-0.276759052331356
2016/03/18,-1.06684053277482,-0.272707310196825
2016/03/21,-1.05313499583591,-0.269004287038727
2016/03/22,-1.03930594835175,-0.265635346163485
2016/03/23,-1.02536583335944,-0.262584877952139
2016/03/24,-1.01132523158123,-0.259836766242129
2016/03/28,-0.997193770627802,-0.257386138865332
2016/03/29,-0.982980392698526,-0.255217661549085
2016/03/30,-0.968693497424667,-0.253322493220221
2016/03/31,-0.954341587577338,-0.251689564447099
2016/04/01,-0.939933359989236,-0.2503019378688
2016/04/04,-0.925477806636392,-0.249142277187128
2016/04/05,-0.910985074332654,-0.248204711617702
2016/04/06,-0.896467102647973,-0.247485233062902
2016/04/07,-0.881937643980999,-0.246965562152291
2016/04/08,-0.86741147735656,-0.24662442700891
2016/04/11,-0.852904757164564,-0.246440870530613
2016/04/12,-0.83843393727109,-0.246401182441541
2016/04/13,-0.82401557388665,-0.246502605996594
2016/04/14,-0.809665563145693,-0.246733611360611
2016/04/15,-0.795399450354977,-0.247092343996714
2016/04/18,-0.781232666277138,-0.247578949478729
2016/04/19,-0.767181187733036,-0.248192202107335
2016/04/20,-0.753261927004715,-0.248927268745594
2016/04/21,-0.739492212466364,-0.249790917991952
2016/04/22,-0.725889147466153,-0.250794912205769
2016/04/25,-0.71246945097019,-0.251953396236989
2016/04/26,-0.699249296920571,-0.253273897041253
2016/04/27,-0.686244944160949,-0.254766651852233
2016/04/28,-0.673472162361373,-0.256444569448936
2016/04/29,-0.660945709398882,-0.258323998489189
2016/05/02,-0.648679091871589,-0.26041723893797
2016/05/03,-0.636684714874122,-0.262731965318657
2016/05/04,-0.624974527171916,-0.26527109688989
2016/05/05,-0.613560659445454,-0.268035398969468
2016/05/06,-0.602455451867656,-0.271021918695018
2016/05/09,-0.591671281399069,-0.274225375943381
2016/05/10,-0.581220483284832,-0.277646878576472
2016/05/11,-0.571116023423441,-0.281288160462193
2016/05/12,-0.561370989847994,-0.285143031143113
2016/05/13,-0.551997912514452,-0.289187840278945
2016/05/16,-0.543008611524288,-0.293394129210247
2016/05/17,-0.534414506076535,-0.297732645909407
2016/05/18,-0.526225954626299,-0.302167076047428
2016/05/19,-0.518452036276873,-0.306670376473521
2016/05/20,-0.511100671912957,-0.311217679754415
2016/05/23,-0.504178698672063,-0.315778896787666
2016/05/24,-0.497692124663547,-0.320323281257794
2016/05/25,-0.491646023016593,-0.324821258227919
2016/05/26,-0.48604432115641,-0.329240210840195
2016/05/27,-0.480889393514943,-0.333550976305915
2016/05/31,-0.476182143387356,-0.337727774400793
2016/06/01,-0.471922115144903,-0.341745082791955
2016/06/03,-0.4681076416272,-0.345571548413241
2016/06/06,-0.464735920475103,-0.349171620273322
2016/06/07,-0.461803231900749,-0.352505510304019
2016/06/08,-0.459304447983713,-0.355534725384909
2016/06/09,-0.457232731745977,-0.358224184587856
2016/06/10,-0.455579136295678,-0.360541100508158
2016/06/13,-0.454332944366376,-0.362460412636033
2016/06/14,-0.453482400621169,-0.363956356635958
2016/06/15,-0.45301481302254,-0.365005752492573
2016/06/16,-0.452916747732344,-0.365589960387708
2016/06/17,-0.453174264519532,-0.365691872476483
2016/06/20,-0.453773786765655,-0.365312124076418
2016/06/21,-0.454701244716495,-0.364460696251454
2016/06/22,-0.455941399602765,-0.363139706958622
2016/06/23,-0.457478087600179,-0.361342913061
2016/06/24,-0.459294075043758,-0.359070507964738
2016/06/27,-0.461370573313049,-0.356331603349168
2016/06/28,-0.463688417622486,-0.353149106955847
2016/06/29,-0.466228683619081,-0.349540973081832
2016/06/30,-0.468971935465442,-0.345523760801878
2016/07/01,-0.471897225919303,-0.341111658368843
2016/07/05,-0.474982823686374,-0.336314157310898
2016/07/06,-0.478205872124021,-0.331140011951858
2016/07/07,-0.481543519602092,-0.325596484324002
2016/07/08,-0.484972493813376,-0.319681337024377
2016/07/11,-0.488470181897903,-0.313397807769855
2016/07/12,-0.492014473597532,-0.306752330330299
2016/07/13,-0.495584048163017,-0.299751662225048
2016/07/14,-0.49915736185732,-0.292397990085122
2016/07/15,-0.502713610390537,-0.284694106116429
2016/07/18,-0.506232252236075,-0.276626896135578
2016/07/19,-0.509692850803145,-0.268194222571655
2016/07/20,-0.513075390157129,-0.259392096503212
2016/07/21,-0.516360533237943,-0.25021916061624
2016/07/22,-0.519529455714514,-0.240679846846796
2016/07/25,-0.522563912390531,-0.230780832685238
2016/07/26,-0.525446483185853,-0.220523369479581
2016/07/27,-0.528161061613533,-0.209910712942496
2016/07/28,-0.530692933950133,-0.198943371453514
2016/07/29,-0.53302924120603,-0.187628712914411
2016/08/01,-0.535159336263821,-0.175978363141505
2016/08/02,-0.537074543709899,-0.16400413170357
2016/08/03,-0.53876888708929,-0.151706082752819
2016/08/04,-0.540239339731664,-0.139091494181045
2016/08/05,-0.54148517422843,-0.126179870164351
2016/08/08,-0.542507419879061,-0.112999268297803
2016/08/09,-0.543308915857191,-0.0995912096949388
2016/08/10,-0.543893714165336,-0.0860030422356107
2016/08/11,-0.544267194179532,-0.0722885651537888
2016/08/12,-0.544436570028038,-0.0584971498498537
2016/08/15,-0.54441002811895,-0.0446755708336144
2016/08/16,-0.544196242917167,-0.0308712539730167
2016/08/17,-0.543803773504173,-0.0171318157207005
2016/08/18,-0.543240659578019,-0.00351071188460351
2016/08/19,-0.542514323069386,0.0099397387575535
2016/08/22,-0.541630881916539,0.023167052468208
2016/08/23,-0.540595010794933,0.0361438648388606
2016/08/24,-0.539410657820567,0.0488470623367243
2016/08/25,-0.538080545480932,0.0612537739949151
2016/08/26,-0.536606822051873,0.0733449944894963
2016/08/29,-0.53499080142788,0.0850985039168827
2016/08/30,-0.533232824789321,0.0964949530863028
2016/08/31,-0.53133259179644,0.107513233457639
2016/09/01,-0.529289478391076,0.118123832336146
2016/09/02,-0.527103348270457,0.128298078784894
2016/09/06,-0.524775312342755,0.138011993582196
2016/09/07,-0.522307127462758,0.147266551915028
2016/09/08,-0.519701026057868,0.156071257231862
2016/09/09,-0.516959411618995,0.164439828358903
2016/09/12,-0.514083855027209,0.172387660442157
2016/09/13,-0.511075955982221,0.179935043458658
2016/09/14,-0.507937167194703,0.187099151501423
2016/09/15,-0.504669488848714,0.193888123900388
2016/09/16,-0.501276130269968,0.200317026545641
2016/09/19,-0.497761375777112,0.206405032441433
2016/09/20,-0.494131035831183,0.212174729070009
2016/09/21,-0.490392343768267,0.217644890908852
2016/09/22,-0.486553916203169,0.22283129819847
2016/09/23,-0.482624864336764,0.227742031443128
