x0,x1,x2,x3,y
-0.765232043368,-0.595487126329,-0.540856578316,-0.504436212975,0
-0.850429683721,-0.765232043368,-0.595487126329,-0.540856578316,1
-0.702797131354,-0.850429683721,-0.765232043368,-0.595487126329,1
-0.438099118959,-0.702797131354,-0.850429683721,-0.765232043368,1
-0.424441481956,-0.438099118959,-0.702797131354,-0.850429683721,0
-0.57077330699,-0.424441481956,-0.438099118959,-0.702797131354,1
-0.516793122644,-0.57077330699,-0.424441481956,-0.438099118959,0
-0.622152036669,-0.516793122644,-0.57077330699,-0.424441481956,1
-0.606543308665,-0.622152036669,-0.516793122644,-0.57077330699,1
-0.466064756633,-0.606543308665,-0.622152036669,-0.516793122644,1
-0.285263657258,-0.466064756633,-0.606543308665,-0.622152036669,1
-0.22543019991,-0.285263657258,-0.466064756633,-0.606543308665,1
-0.213723653908,-0.22543019991,-0.285263657258,-0.466064756633,0
-0.278760020589,-0.213723653908,-0.22543019991,-0.285263657258,0
-0.545409123984,-0.278760020589,-0.213723653908,-0.22543019991,0
-0.582479852993,-0.545409123984,-0.278760020589,-0.213723653908,1
-0.56882221599,-0.582479852993,-0.545409123984,-0.278760020589,1
-0.39517511695,-0.56882221599,-0.582479852993,-0.545409123984,1
-0.3255862046,-0.39517511695,-0.56882221599,-0.582479852993,1
-0.190960925569,-0.3255862046,-0.39517511695,-0.56882221599,1
-0.128526013555,-0.190960925569,-0.3255862046,-0.39517511695,1
-0.0875531025452,-0.128526013555,-0.190960925569,-0.3255862046,1
-0.00300582585907,-0.0875531025452,-0.128526013555,-0.190960925569,0
-0.0368247365335,-0.00300582585907,-0.0875531025452,-0.128526013555,0
-0.118770558552,-0.0368247365335,-0.00300582585907,-0.0875531025452,0
-0.134379286556,-0.118770558552,-0.0368247365335,-0.00300582585907,1
-0.0504823735367,-0.134379286556,-0.118770558552,-0.0368247365335,1
-0.0368247365335,-0.0504823735367,-0.134379286556,-0.118770558552,0
-0.0667414652071,-0.0368247365335,-0.0504823735367,-0.134379286556,1
-0.045929827869,-0.0667414652071,-0.0368247365335,-0.0504823735367,1
0.00739999281,-0.045929827869,-0.0667414652071,-0.0368247365335,0
-0.0218663721968,0.00739999281,-0.045929827869,-0.0667414652071,0
-0.19681419857,-0.0218663721968,0.00739999281,-0.045929827869,0
-0.351600751273,-0.19681419857,-0.0218663721968,0.00739999281,0
-0.393874389616,-0.351600751273,-0.19681419857,-0.0218663721968,1
-0.298921294261,-0.393874389616,-0.351600751273,-0.19681419857,1
-0.171450015565,-0.298921294261,-0.393874389616,-0.351600751273,1
-0.0465801915358,-0.171450015565,-0.298921294261,-0.393874389616,0
-0.183806925234,-0.0465801915358,-0.171450015565,-0.298921294261,0
-0.29697020326,-0.183806925234,-0.0465801915358,-0.171450015565,0
-0.435497664292,-0.29697020326,-0.183806925234,-0.0465801915358,0
-0.445253119294,-0.435497664292,-0.29697020326,-0.183806925234,1
-0.302823476262,-0.445253119294,-0.435497664292,-0.29697020326,1
-0.224779836244,-0.302823476262,-0.445253119294,-0.435497664292,0
-0.351600751273,-0.224779836244,-0.302823476262,-0.445253119294,0
-0.477771302635,-0.351600751273,-0.224779836244,-0.302823476262,0
-0.560367488321,-0.477771302635,-0.351600751273,-0.224779836244,0
-0.700195676687,-0.560367488321,-0.477771302635,-0.351600751273,1
-0.600690035664,-0.700195676687,-0.560367488321,-0.477771302635,1
-0.547360214985,-0.600690035664,-0.700195676687,-0.560367488321,1
-0.546059487651,-0.547360214985,-0.600690035664,-0.700195676687,1
-0.486876393971,-0.546059487651,-0.547360214985,-0.600690035664,1
-0.361356206275,-0.486876393971,-0.546059487651,-0.547360214985,1
-0.285914020924,-0.361356206275,-0.486876393971,-0.546059487651,0
-0.311928567597,-0.285914020924,-0.361356206275,-0.486876393971,0
-0.416637117954,-0.311928567597,-0.285914020924,-0.361356206275,1
-0.401028389951,-0.416637117954,-0.311928567597,-0.285914020924,0
-0.4686662113,-0.401028389951,-0.416637117954,-0.311928567597,1
-0.345097114605,-0.4686662113,-0.401028389951,-0.416637117954,1
-0.313879658597,-0.345097114605,-0.4686662113,-0.401028389951,1
-0.241038927914,-0.313879658597,-0.345097114605,-0.4686662113,1
-0.131127468222,-0.241038927914,-0.313879658597,-0.345097114605,0
-0.240388564247,-0.131127468222,-0.241038927914,-0.313879658597,1
-0.184457288901,-0.240388564247,-0.131127468222,-0.241038927914,1
-0.142834014225,-0.184457288901,-0.240388564247,-0.131127468222,1
-0.0836509205443,-0.142834014225,-0.184457288901,-0.240388564247,1
0.0451210854854,-0.0836509205443,-0.142834014225,-0.184457288901,1
0.20966309319,0.0451210854854,-0.0836509205443,-0.142834014225,0
0.129668362172,0.20966309319,0.0451210854854,-0.0836509205443,1
0.199907638188,0.129668362172,0.20966309319,0.0451210854854,1
0.255188549867,0.199907638188,0.129668362172,0.20966309319,0
0.202509092855,0.255188549867,0.199907638188,0.129668362172,1
0.214866002525,0.202509092855,0.255188549867,0.199907638188,1
0.260391459202,0.214866002525,0.202509092855,0.255188549867,1
0.394366374566,0.260391459202,0.214866002525,0.202509092855,1
0.472410014584,0.394366374566,0.260391459202,0.214866002525,1
0.608986384615,0.472410014584,0.394366374566,0.260391459202,1
0.647357840958,0.608986384615,0.472410014584,0.394366374566,1
0.724100753642,0.647357840958,0.608986384615,0.472410014584,1
0.735156935978,0.724100753642,0.647357840958,0.608986384615,0
0.522488016929,0.735156935978,0.724100753642,0.647357840958,0
0.423632739573,0.522488016929,0.735156935978,0.724100753642,1
0.547201836268,0.423632739573,0.522488016929,0.735156935978,0
0.536796017599,0.547201836268,0.423632739573,0.522488016929,0
0.506879288925,0.536796017599,0.547201836268,0.423632739573,0
0.481515105919,0.506879288925,0.536796017599,0.547201836268,1
