x0,x1,x2,x3,x4,x5,y
36.76,37.04,36.6,37.87,-0.1,0.058823529411764705,0
35.97,36.76,37.04,36.6,0.2682926829268293,-0.1,0
33.97,35.97,36.76,37.04,0.14285714285714285,0.2682926829268293,0
33.27,33.97,35.97,36.76,-0.08108108108108109,0.14285714285714285,0
33.16,33.27,33.97,35.97,0.13846153846153847,-0.08108108108108109,0
31.41,33.16,33.27,33.97,0.14563106796116504,0.13846153846153847,1
30.44,31.41,33.16,33.27,-0.034013605442176874,0.14563106796116504,1
30.48,30.44,31.41,33.16,-0.08496732026143791,-0.034013605442176874,0
31.2,30.48,30.44,31.41,-0.08029197080291971,-0.08496732026143791,0
29.42,31.2,30.48,30.44,-0.1875,-0.08029197080291971,0
28.46,29.42,31.2,30.48,-0.07777777777777778,-0.1875,1
26.55,28.46,29.42,31.2,0.011363636363636364,-0.07777777777777778,1
29.53,26.55,28.46,29.42,0.06930693069306931,0.011363636363636364,0
32.19,29.53,26.55,28.46,-0.006944444444444444,0.06930693069306931,1
30.34,32.19,29.53,26.55,-0.025,-0.006944444444444444,1
31.45,30.34,32.19,29.53,-0.043478260869565216,-0.025,1
32.3,31.45,30.34,32.19,-0.15207373271889402,-0.043478260869565216,1
33.22,32.3,31.45,30.34,0.019801980198019802,-0.15207373271889402,0
33.62,33.22,32.3,31.45,0.12195121951219512,0.019801980198019802,0
31.62,33.62,33.22,32.3,0.03508771929824561,0.12195121951219512,1
29.88,31.62,33.62,33.22,0.088,0.03508771929824561,0
32.28,29.88,31.62,33.62,-0.07954545454545454,0.088,0
31.72,32.28,29.88,31.62,0.10606060606060606,-0.07954545454545454,0
30.89,31.72,32.28,29.88,0.2342857142857143,0.10606060606060606,0
29.69,30.89,31.72,32.28,0.21008403361344538,0.2342857142857143,0
27.94,29.69,30.89,31.72,0.015384615384615385,0.21008403361344538,0
27.45,27.94,29.69,30.89,0.203125,0.015384615384615385,1
26.21,27.45,27.94,29.69,-0.03664921465968586,0.203125,0
29.44,26.21,27.45,27.94,0.12244897959183673,-0.03664921465968586,1
29.04,29.44,26.21,27.45,0.03076923076923077,0.12244897959183673,1
30.66,29.04,29.44,26.21,-0.05747126436781609,0.03076923076923077,0
30.77,30.66,29.04,29.44,0.0948905109489051,-0.05747126436781609,1
29.64,30.77,30.66,29.04,-0.014705882352941176,0.0948905109489051,1
31.48,29.64,30.77,30.66,-0.04504504504504504,-0.014705882352941176,1
31.87,31.48,29.64,30.77,-0.08108108108108109,-0.04504504504504504,1
32.15,31.87,31.48,29.64,0.21052631578947367,-0.08108108108108109,0
33.07,32.15,31.87,31.48,0.1288888888888889,0.21052631578947367,1
32.78,33.07,32.15,31.87,0.28,0.1288888888888889,1
33.75,32.78,33.07,32.15,0.1388888888888889,0.28,1
34.4,33.75,32.78,33.07,0.08029197080291971,0.1388888888888889,0
34.66,34.4,33.75,32.78,0.125,0.08029197080291971,1
34.57,34.66,34.4,33.75,0.22137404580152673,0.125,1
35.92,34.57,34.66,34.4,-0.02702702702702703,0.22137404580152673,0
37.9,35.92,34.57,34.66,0.1956521739130435,-0.02702702702702703,1
36.5,37.9,35.92,34.57,0.11764705882352941,0.1956521739130435,0
38.29,36.5,37.9,35.92,0.1794871794871795,0.11764705882352941,1
37.84,38.29,36.5,37.9,0.2,0.1794871794871795,0
38.5,37.84,38.29,36.5,0.40540540540540543,0.2,0
37.18,38.5,37.84,38.29,0.22905027932960895,0.40540540540540543,1
36.34,37.18,38.5,37.84,0.25217391304347825,0.22905027932960895,1
38.46,36.34,37.18,38.5,0.26436781609195403,0.25217391304347825,0
40.2,38.46,36.34,37.18,0.19626168224299065,0.26436781609195403,1
39.44,40.2,38.46,36.34,0.13043478260869565,0.19626168224299065,1
39.91,39.44,40.2,38.46,0.07142857142857142,0.13043478260869565,0
41.45,39.91,39.44,40.2,0.08823529411764706,0.07142857142857142,0
39.79,41.45,39.91,39.44,0.0,0.08823529411764706,0
39.46,39.79,41.45,39.91,0.24210526315789474,0.0,0
39.39,39.46,39.79,41.45,0.2222222222222222,0.24210526315789474,1
38.28,39.39,39.46,39.79,0.0,0.2222222222222222,1
38.32,38.28,39.39,39.46,0.14285714285714285,0.0,0
38.34,38.32,38.28,39.39,0.13432835820895522,0.14285714285714285,0
36.79,38.34,38.32,38.28,-0.09278350515463918,0.13432835820895522,1
35.7,36.79,38.34,38.32,0.328,-0.09278350515463918,1
35.89,35.7,36.79,38.34,0.0,0.328,0
37.75,35.89,35.7,36.79,0.16923076923076924,0.0,1
37.26,37.75,35.89,35.7,0.24,0.16923076923076924,1
39.72,37.26,37.75,35.89,0.13432835820895522,0.24,1
40.36,39.72,37.26,37.75,-0.09523809523809523,0.13432835820895522,0
42.17,40.36,39.72,37.26,0.09090909090909091,-0.09523809523809523,0
41.76,42.17,40.36,39.72,0.40350877192982454,0.09090909090909091,0
41.5,41.76,42.17,40.36,0.18518518518518517,0.40350877192982454,0
40.36,41.5,41.76,42.17,0.12121212121212122,0.18518518518518517,1
39.78,40.36,41.5,41.76,-0.012987012987012988,0.12121212121212122,1
41.08,39.78,40.36,41.5,-0.0847457627118644,-0.012987012987012988,1
42.63,41.08,39.78,40.36,0.2972972972972973,-0.0847457627118644,1
43.18,42.63,41.08,39.78,-0.06,0.2972972972972973,0
43.73,43.18,42.63,41.08,0.08860759493670886,-0.06,1
42.64,43.73,43.18,42.63,0.15384615384615385,0.08860759493670886,1
44.04,42.64,43.73,43.18,0.19708029197080293,0.15384615384615385,1
45.33,44.04,42.64,43.73,-0.0975609756097561,0.19708029197080293,0
46.03,45.33,44.04,42.64,0.030303030303030304,-0.0975609756097561,0
45.92,46.03,45.33,44.04,0.08074534161490683,0.030303030303030304,0
44.78,45.92,46.03,45.33,0.2549019607843137,0.08074534161490683,1
43.65,44.78,45.92,46.03,0.07407407407407407,0.2549019607843137,1
43.78,43.65,44.78,45.92,0.07462686567164178,0.07407407407407407,1
44.32,43.78,43.65,44.78,0.05952380952380952,0.07462686567164178,0
44.66,44.32,43.78,43.65,0.20430107526881722,0.05952380952380952,1
43.44,44.66,44.32,43.78,0.21518987341772153,0.20430107526881722,1
44.66,43.44,44.66,44.32,0.21739130434782608,0.21518987341772153,1
46.23,44.66,43.44,44.66,0.16666666666666666,0.21739130434782608,0
46.7,46.23,44.66,43.44,0.19658119658119658,0.16666666666666666,1
46.21,46.7,46.23,44.66,0.16923076923076924,0.19658119658119658,1
47.72,46.21,46.7,46.23,0.0,0.16923076923076924,0
48.31,47.72,46.21,46.7,0.1111111111111111,0.0,0
48.19,48.31,47.72,46.21,0.2761904761904762,0.1111111111111111,0
48.16,48.19,48.31,47.72,0.4603174603174603,0.2761904761904762,1
47.75,48.16,48.19,48.31,0.2147239263803681,0.4603174603174603,1
48.08,47.75,48.16,48.19,0.13636363636363635,0.2147239263803681,1
48.62,48.08,47.75,48.16,0.2571428571428571,0.13636363636363635,0
49.56,48.62,48.08,47.75,-0.05982905982905983,0.2571428571428571,0
49.48,49.56,48.62,48.08,0.07692307692307693,-0.05982905982905983,0
49.33,49.48,49.56,48.62,0.21951219512195122,0.07692307692307693,0
49.1,49.33,49.48,49.56,0.13043478260869565,0.21951219512195122,0
49.01,49.1,49.33,49.48,0.09433962264150944,0.13043478260869565,1
48.62,49.01,49.1,49.33,0.17525773195876287,0.09433962264150944,1
49.69,48.62,49.01,49.1,0.04878048780487805,0.17525773195876287,1
50.36,49.69,48.62,49.01,0.04950495049504951,0.04878048780487805,0
51.23,50.36,49.69,48.62,0.109375,0.04950495049504951,0
50.56,51.23,50.36,49.69,0.14285714285714285,0.109375,0
49.07,50.56,51.23,50.36,0.22666666666666666,0.14285714285714285,0
48.88,49.07,50.56,51.23,0.19444444444444445,0.22666666666666666,0
48.49,48.88,49.07,50.56,0.08661417322834646,0.19444444444444445,0
48.01,48.49,48.88,49.07,0.19463087248322147,0.08661417322834646,1
46.21,48.01,48.49,48.88,0.08695652173913043,0.19463087248322147,1
47.98,46.21,48.01,48.49,0.045454545454545456,0.08695652173913043,0
49.37,47.98,46.21,48.01,0.06666666666666667,0.045454545454545456,1
48.85,49.37,47.98,46.21,-0.03896103896103896,0.06666666666666667,1
49.13,48.85,49.37,47.98,0.12396694214876033,-0.03896103896103896,0
50.11,49.13,48.85,49.37,0.06,0.12396694214876033,0
47.64,50.11,49.13,48.85,0.021897810218978103,0.06,1
46.33,47.64,50.11,49.13,0.08,0.021897810218978103,1
47.85,46.33,47.64,50.11,-0.23404255319148937,0.08,0
49.88,47.85,46.33,47.64,-0.07142857142857142,-0.23404255319148937,1
48.33,49.88,47.85,46.33,0.2619047619047619,-0.07142857142857142,0
48.99,48.33,49.88,47.85,0.27167630057803466,0.2619047619047619,1
46.6,48.99,48.33,49.88,-0.014705882352941176,0.27167630057803466,0
47.43,46.6,48.99,48.33,-0.0625,-0.014705882352941176,1
45.14,47.43,46.6,48.99,-0.1566265060240964,-0.0625,0
45.41,45.14,47.43,46.6,0.20689655172413793,-0.1566265060240964,1
44.76,45.41,45.14,47.43,0.13846153846153847,0.20689655172413793,0
46.8,44.76,45.41,45.14,0.15789473684210525,0.13846153846153847,1
44.75,46.8,44.76,45.41,0.20353982300884957,0.15789473684210525,1
45.68,44.75,46.8,44.76,0.12751677852348994,0.20353982300884957,0
45.95,45.68,44.75,46.8,0.6666666666666666,0.12751677852348994,0
45.24,45.95,45.68,44.75,0.14285714285714285,0.6666666666666666,1
44.65,45.24,45.95,45.68,0.2987012987012987,0.14285714285714285,0
44.94,44.65,45.24,45.95,0.009523809523809525,0.2987012987012987,0
44.75,44.94,44.65,45.24,0.05454545454545454,0.009523809523809525,0
44.19,44.75,44.94,44.65,0.1111111111111111,0.05454545454545454,0
43.13,44.19,44.75,44.94,0.20689655172413793,0.1111111111111111,0
42.92,43.13,44.19,44.75,0.1076923076923077,0.20689655172413793,0
41.92,42.92,43.13,44.19,0.42857142857142855,0.1076923076923077,1
41.14,41.92,42.92,43.13,-0.09090909090909091,0.42857142857142855,0
41.6,41.14,41.92,42.92,0.15873015873015872,-0.09090909090909091,0
40.06,41.6,41.14,41.92,0.07317073170731707,0.15873015873015872,1
39.51,40.06,41.6,41.14,0.013333333333333334,0.07317073170731707,1
40.83,39.51,40.06,41.6,0.08333333333333333,0.013333333333333334,0
41.93,40.83,39.51,40.06,0.23333333333333334,0.08333333333333333,1
41.8,41.93,40.83,39.51,0.09090909090909091,0.23333333333333334,0
43.02,41.8,41.93,40.83,0.18446601941747573,0.09090909090909091,0
42.77,43.02,41.8,41.93,0.0,0.18446601941747573,1
41.71,42.77,43.02,41.8,0.05202312138728324,0.0,1
43.49,41.71,42.77,43.02,0.13261648745519714,0.05202312138728324,1
44.49,43.49,41.71,42.77,0.36538461538461536,0.13261648745519714,1
45.74,44.49,43.49,41.71,0.0,0.36538461538461536,1
46.58,45.74,44.49,43.49,-0.09523809523809523,0.0,1
46.79,46.58,45.74,44.49,-0.022222222222222223,-0.09523809523809523,1
48.22,46.79,46.58,45.74,-0.11538461538461539,-0.022222222222222223,0
48.52,48.22,46.79,46.58,0.034482758620689655,-0.11538461538461539,1
47.05,48.52,48.22,46.79,0.024390243902439025,0.034482758620689655,0
48.1,47.05,48.52,48.22,0.23711340206185566,0.024390243902439025,1
46.77,48.1,47.05,48.52,0.2037037037037037,0.23711340206185566,1
47.33,46.77,48.1,47.05,0.14285714285714285,0.2037037037037037,0
47.64,47.33,46.77,48.1,0.15384615384615385,0.14285714285714285,0
46.98,47.64,47.33,46.77,0.046511627906976744,0.15384615384615385,0
46.35,46.98,47.64,47.33,0.1836734693877551,0.046511627906976744,0
44.7,46.35,46.98,47.64,0.16049382716049382,0.1836734693877551,1
43.16,44.7,46.35,46.98,0.6521739130434783,0.16049382716049382,1
44.44,43.16,44.7,46.35,0.25,0.6521739130434783,1
44.83,44.44,43.16,44.7,0.1743119266055046,0.25,1
45.5,44.83,44.44,43.16,0.2463768115942029,0.1743119266055046,0
47.62,45.5,44.83,44.44,0.1111111111111111,0.2463768115942029,1
45.88,47.62,45.5,44.83,0.23076923076923078,0.1111111111111111,0
46.29,45.88,47.62,45.5,0.14285714285714285,0.23076923076923078,0
44.9,46.29,45.88,47.62,0.015873015873015872,0.14285714285714285,1
43.58,44.9,46.29,45.88,0.19658119658119658,0.015873015873015872,0
43.91,43.58,44.9,46.29,0.2727272727272727,0.19658119658119658,1
43.03,43.91,43.58,44.9,0.6666666666666666,0.2727272727272727,1
43.3,43.03,43.91,43.58,0.38461538461538464,0.6666666666666666,1
43.44,43.3,43.03,43.91,0.35,0.38461538461538464,1
45.34,43.44,43.3,43.03,0.26785714285714285,0.35,0
46.32,45.34,43.44,43.3,0.22,0.26785714285714285,1
44.48,46.32,45.34,43.44,0.2835820895522388,0.22,0
45.93,44.48,46.32,45.34,0.12962962962962962,0.2835820895522388,1
44.67,45.93,44.48,46.32,0.016129032258064516,0.12962962962962962,1
47.05,44.67,45.93,44.48,0.3263157894736842,0.016129032258064516,1
47.83,47.05,44.67,45.93,0.2727272727272727,0.3263157894736842,1
48.24,47.83,47.05,44.67,0.2602739726027397,0.2727272727272727,0
48.81,48.24,47.83,47.05,0.12121212121212122,0.2602739726027397,1
48.69,48.81,48.24,47.83,0.13793103448275862,0.12121212121212122,1
49.83,48.69,48.81,48.24,0.047619047619047616,0.13793103448275862,0
50.44,49.83,48.69,48.81,0.18461538461538463,0.047619047619047616,1
49.81,50.44,49.83,48.69,0.0891089108910891,0.18461538461538463,0
50.79,49.81,50.44,49.83,0.21568627450980393,0.0891089108910891,1
50.18,50.79,49.81,50.44,0.25,0.21568627450980393,0
50.44,50.18,50.79,49.81,0.13043478260869565,0.25,0
50.35,50.44,50.18,50.79,0.2116788321167883,0.13043478260869565,1
49.94,50.35,50.44,50.18,0.36585365853658536,0.2116788321167883,1
50.29,49.94,50.35,50.44,0.3488372093023256,0.36585365853658536,0
51.6,50.29,49.94,50.35,0.0958904109589041,0.3488372093023256,1
50.43,51.6,50.29,49.94,0.13846153846153847,0.0958904109589041,0
50.85,50.43,51.6,50.29,0.3888888888888889,0.13846153846153847,0
50.52,50.85,50.43,51.6,0.3253012048192771,0.3888888888888889,0
49.96,50.52,50.85,50.43,0.40476190476190477,0.3253012048192771,1
49.18,49.96,50.52,50.85,0.1452991452991453,0.40476190476190477,0
49.72,49.18,49.96,50.52,0.1095890410958904,0.1452991452991453,0
48.7,49.72,49.18,49.96,0.1694915254237288,0.1095890410958904,0
46.86,48.7,49.72,49.18,0.45454545454545453,0.1694915254237288,0
46.67,46.86,48.7,49.72,0.2857142857142857,0.45454545454545453,0
45.34,46.67,46.86,48.7,0.136,0.2857142857142857,0
44.66,45.34,46.67,46.86,0.02608695652173913,0.136,1
44.07,44.66,45.34,46.67,0.34,0.02608695652173913,1
44.89,44.07,44.66,45.34,0.3584905660377358,0.34,1
44.98,44.89,44.07,44.66,0.034482758620689655,0.3584905660377358,0
45.27,44.98,44.89,44.07,0.2824427480916031,0.034482758620689655,0
44.66,45.27,44.98,44.89,0.1282051282051282,0.2824427480916031,1
43.32,44.66,45.27,44.98,0.11764705882352941,0.1282051282051282,0
45.81,43.32,44.66,45.27,0.25517241379310346,0.11764705882352941,0
45.57,45.81,43.32,44.66,0.14285714285714285,0.25517241379310346,1
45.42,45.57,45.81,43.32,0.046511627906976744,0.14285714285714285,1
45.69,45.42,45.57,45.81,0.01098901098901099,0.046511627906976744,1
47.49,45.69,45.42,45.57,0.05128205128205128,0.01098901098901099,0
48.03,47.49,45.69,45.42,0.16483516483516483,0.05128205128205128,0
47.96,48.03,47.49,45.69,0.2546583850931677,0.16483516483516483,0
47.08,47.96,48.03,47.49,0.2077922077922078,0.2546583850931677,1
45.23,47.08,47.96,48.03,0.078125,0.2077922077922078,1
49.44,45.23,47.08,47.96,0.05660377358490566,0.078125,1
51.06,49.44,45.23,47.08,0.12121212121212122,0.05660377358490566,1
51.68,51.06,49.44,45.23,0.1891891891891892,0.12121212121212122,0
51.79,51.68,51.06,49.44,0.2743362831858407,0.1891891891891892,0
50.93,51.79,51.68,51.06,0.11764705882352941,0.2743362831858407,1
49.77,50.93,51.79,51.68,0.23404255319148937,0.11764705882352941,1
50.84,49.77,50.93,51.79,0.16129032258064516,0.23404255319148937,1
51.5,50.84,49.77,50.93,0.3611111111111111,0.16129032258064516,1
52.83,51.5,50.84,49.77,0.21739130434782608,0.3611111111111111,0
52.98,52.83,51.5,50.84,0.3116883116883117,0.21739130434782608,0
51.04,52.98,52.83,51.5,0.056179775280898875,0.3116883116883117,1
50.9,51.04,52.98,52.83,0.11475409836065574,0.056179775280898875,1
51.9,50.9,51.04,52.98,0.07142857142857142,0.11475409836065574,1
52.12,51.9,50.9,51.04,0.29559748427672955,0.07142857142857142,1
52.23,52.12,51.9,50.9,0.2894736842105263,0.29559748427672955,1
52.49,52.23,52.12,51.9,0.2054794520547945,0.2894736842105263,1
52.95,52.49,52.23,52.12,0.3673469387755102,0.2054794520547945,1
53.02,52.95,52.49,52.23,0.2,0.3673469387755102,1
53.9,53.02,52.95,52.49,0.18840579710144928,0.2,0
54.06,53.9,53.02,52.95,0.10344827586206896,0.18840579710144928,0
53.77,54.06,53.9,53.02,0.2807017543859649,0.10344827586206896,0
53.72,53.77,54.06,53.9,0.15384615384615385,0.2807017543859649,1
52.33,53.72,53.77,54.06,0.36283185840707965,0.15384615384615385,1
53.26,52.33,53.72,53.77,0.15789473684210525,0.36283185840707965,1
53.76,53.26,52.33,53.72,0.34210526315789475,0.15789473684210525,0
53.99,53.76,53.26,52.33,0.275,0.34210526315789475,0
51.96,53.99,53.76,53.26,0.47368421052631576,0.275,1
50.82,51.96,53.99,53.76,0.43209876543209874,0.47368421052631576,1
52.25,50.82,51.96,53.99,0.1,0.43209876543209874,0
53.01,52.25,50.82,51.96,0.3389830508474576,0.1,1
52.37,53.01,52.25,50.82,0.2676056338028169,0.3389830508474576,0
52.48,52.37,53.01,52.25,0.3333333333333333,0.2676056338028169,1
51.08,52.48,52.37,53.01,0.75,0.3333333333333333,1
51.37,51.08,52.48,52.37,0.15555555555555556,0.75,1
52.42,51.37,51.08,52.48,0.09523809523809523,0.15555555555555556,1
52.75,52.42,51.37,51.08,0.05660377358490566,0.09523809523809523,0
53.18,52.75,52.42,51.37,0.08695652173913043,0.05660377358490566,1
52.75,53.18,52.75,52.42,0.13043478260869565,0.08695652173913043,0
53.78,52.75,53.18,52.75,0.46511627906976744,0.13043478260869565,0
53.17,53.78,52.75,53.18,0.0,0.46511627906976744,1
52.63,53.17,53.78,52.75,0.44680851063829785,0.0,1
52.81,52.63,53.17,53.78,0.17525773195876287,0.44680851063829785,0
53.88,52.81,52.63,53.17,0.017543859649122806,0.17525773195876287,1
53.54,53.88,52.81,52.63,0.19148936170212766,0.017543859649122806,0
53.83,53.54,53.88,52.81,0.2,0.19148936170212766,0
53.01,53.83,53.54,53.88,0.17333333333333334,0.2,1
52.17,53.01,53.83,53.54,0.13368983957219252,0.17333333333333334,1
52.34,52.17,53.01,53.83,0.19298245614035087,0.13368983957219252,1
53.0,52.34,52.17,53.01,0.22666666666666666,0.19298245614035087,0
53.86,53.0,52.34,52.17,0.1935483870967742,0.22666666666666666,1
52.93,53.86,53.0,52.34,0.3116883116883117,0.1935483870967742,0
53.2,52.93,53.86,53.0,0.2558139534883721,0.3116883116883117,1
53.11,53.2,52.93,53.86,0.3161290322580645,0.2558139534883721,1
53.36,53.11,53.2,52.93,0.018867924528301886,0.3161290322580645,1
53.4,53.36,53.11,53.2,0.42857142857142855,0.018867924528301886,0
54.06,53.4,53.36,53.11,0.22522522522522523,0.42857142857142855,1
53.59,54.06,53.4,53.36,0.30357142857142855,0.22522522522522523,0
54.45,53.59,54.06,53.4,0.30864197530864196,0.30357142857142855,1
53.99,54.45,53.59,54.06,0.46153846153846156,0.30864197530864196,0
54.05,53.99,54.45,53.59,0.17880794701986755,0.46153846153846156,0
54.01,54.05,53.99,54.45,0.3111111111111111,0.17880794701986755,0
53.83,54.01,54.05,53.99,0.375,0.3111111111111111,1
52.61,53.83,54.01,54.05,0.08163265306122448,0.375,0
53.33,52.61,53.83,54.01,0.075,0.08163265306122448,0
53.2,53.33,52.61,53.83,0.21951219512195122,0.075,0
53.14,53.2,53.33,52.61,0.0,0.21951219512195122,0
50.28,53.14,53.2,53.33,0.45714285714285713,0.0,0
49.28,50.28,53.14,53.2,0.16981132075471697,0.45714285714285713,0
48.49,49.28,50.28,53.14,0.16363636363636364,0.16981132075471697,0
48.4,48.49,49.28,50.28,0.19047619047619047,0.16363636363636364,1
47.72,48.4,48.49,49.28,0.19402985074626866,0.19047619047619047,0
48.86,47.72,48.4,48.49,0.4117647058823529,0.19402985074626866,1
48.75,48.86,47.72,48.4,0.34545454545454546,0.4117647058823529,0
48.78,48.75,48.86,47.72,0.33962264150943394,0.34545454545454546,0
48.22,48.78,48.75,48.86,0.2755905511811024,0.33962264150943394,1
47.34,48.22,48.78,48.75,0.1926605504587156,0.2755905511811024,0
48.04,47.34,48.22,48.78,0.2962962962962963,0.1926605504587156,1
47.7,48.04,47.34,48.22,0.36666666666666664,0.2962962962962963,0
47.97,47.7,48.04,47.34,0.3136094674556213,0.36666666666666664,1
47.73,47.97,47.7,48.04,0.18181818181818182,0.3136094674556213,1
48.37,47.73,47.97,47.7,0.16216216216216217,0.18181818181818182,1
49.51,48.37,47.73,47.97,0.26717557251908397,0.16216216216216217,1
50.35,49.51,48.37,47.73,0.36752136752136755,0.26717557251908397,0
50.6,50.35,49.51,48.37,0.29559748427672955,0.36752136752136755,1
50.24,50.6,50.35,49.51,0.19696969696969696,0.29559748427672955,1
51.03,50.24,50.6,50.35,0.2926829268292683,0.19696969696969696,1
51.15,51.03,50.24,50.6,0.26256983240223464,0.2926829268292683,1
51.7,51.15,51.03,50.24,0.3391304347826087,0.26256983240223464,1
52.24,51.7,51.15,51.03,0.1111111111111111,0.3391304347826087,1
53.08,52.24,51.7,51.15,0.2391304347826087,0.1111111111111111,0
53.4,53.08,52.24,51.7,-0.043478260869565216,0.2391304347826087,1
53.11,53.4,53.08,52.24,0.22105263157894736,-0.043478260869565216,0
53.18,53.11,53.4,53.08,0.13793103448275862,0.22105263157894736,0
52.65,53.18,53.11,53.4,0.29292929292929293,0.13793103448275862,0
52.41,52.65,53.18,53.11,0.4146341463414634,0.29292929292929293,0
50.44,52.41,52.65,53.18,0.15942028985507245,0.4146341463414634,0
50.27,50.44,52.41,52.65,0.12,0.15942028985507245,0
49.62,50.27,50.44,52.41,0.20987654320987653,0.12,1
49.23,49.62,50.27,50.44,0.3212121212121212,0.20987654320987653,1
49.56,49.23,49.62,50.27,0.16339869281045752,0.3212121212121212,0
49.62,49.56,49.23,49.62,0.4457831325301205,0.16339869281045752,1
48.97,49.62,49.56,49.23,0.23076923076923078,0.4457831325301205,0
49.33,48.97,49.62,49.56,0.0,0.23076923076923078,0
48.84,49.33,48.97,49.62,0.20930232558139536,0.0,1
47.66,48.84,49.33,48.97,0.08045977011494253,0.20930232558139536,0
47.82,47.66,48.84,49.33,0.2523364485981308,0.08045977011494253,1
45.52,47.82,47.66,48.84,-0.02040816326530612,0.2523364485981308,1
46.22,45.52,47.82,47.66,0.3888888888888889,-0.02040816326530612,0
46.43,46.22,45.52,47.82,0.18232044198895028,0.3888888888888889,1
45.88,46.43,46.22,45.52,0.04950495049504951,0.18232044198895028,1
47.33,45.88,46.43,46.22,0.3333333333333333,0.04950495049504951,1
47.83,47.33,45.88,46.43,0.3333333333333333,0.3333333333333333,1
47.84,47.83,47.33,45.88,0.4909090909090909,0.3333333333333333,0
48.85,47.84,47.83,47.33,0.0,0.4909090909090909,1
48.66,48.85,47.84,47.83,0.18604651162790697,0.0,1
49.07,48.66,48.85,47.84,0.24752475247524752,0.18604651162790697,1
49.35,49.07,48.66,48.85,0.22522522522522523,0.24752475247524752,1
50.33,49.35,49.07,48.66,0.37037037037037035,0.22522522522522523,1
50.73,50.33,49.35,49.07,0.15384615384615385,0.37037037037037035,0
51.47,50.73,50.33,49.35,0.12727272727272726,0.15384615384615385,0
51.36,51.47,50.73,50.33,0.2,0.12727272727272726,1
48.9,51.36,51.47,50.73,0.4117647058823529,0.2,0
49.8,48.9,51.36,51.47,-0.009174311926605505,0.4117647058823529,0
49.66,49.8,48.9,51.36,0.2645161290322581,-0.009174311926605505,1
48.32,49.66,49.8,48.9,0.0,0.2645161290322581,0
48.36,48.32,49.66,49.8,0.1774193548387097,0.0,0
47.66,48.36,48.32,49.66,0.12169312169312169,0.1774193548387097,1
47.4,47.66,48.36,48.32,0.15492957746478872,0.12169312169312169,0
48.19,47.4,47.66,48.36,0.49333333333333335,0.15492957746478872,0
45.72,48.19,47.4,47.66,0.21428571428571427,0.49333333333333335,1
45.64,45.72,48.19,47.4,0.2897196261682243,0.21428571428571427,1
45.83,45.64,45.72,48.19,0.2,0.2897196261682243,1
46.08,45.83,45.64,45.72,0.12244897959183673,0.2,0
46.46,46.08,45.83,45.64,0.25301204819277107,0.12244897959183673,0
44.73,46.46,46.08,45.83,0.17647058823529413,0.25301204819277107,1
44.46,44.73,46.46,46.08,0.3333333333333333,0.17647058823529413,0
44.74,44.46,44.73,46.46,0.18,0.3333333333333333,0
44.2,44.74,44.46,44.73,0.34328358208955223,0.18,0
43.23,44.2,44.74,44.46,0.3375,0.34328358208955223,1
42.53,43.23,44.2,44.74,0.23076923076923078,0.3375,1
42.74,42.53,43.23,44.2,0.21739130434782608,0.23076923076923078,1
43.01,42.74,42.53,43.23,0.17142857142857143,0.21739130434782608,1
43.38,43.01,42.74,42.53,0.14754098360655737,0.17142857142857143,1
44.24,43.38,43.01,42.74,0.4430379746835443,0.14754098360655737,1
44.74,44.24,43.38,43.01,0.2962962962962963,0.4430379746835443,1
44.93,44.74,44.24,43.38,0.29936305732484075,0.2962962962962963,1
46.04,44.93,44.74,44.24,0.15584415584415584,0.29936305732484075,0
47.07,46.04,44.93,44.74,0.14782608695652175,0.15584415584415584,1
45.13,47.07,46.04,44.93,0.15625,0.14782608695652175,0
45.52,45.13,47.07,46.04,0.3,0.15625,1
44.23,45.52,45.13,47.07,0.12962962962962962,0.3,1
44.4,44.23,45.52,45.13,0.030303030303030304,0.12962962962962962,1
45.04,44.4,44.23,45.52,0.1864406779661017,0.030303030303030304,1
45.49,45.04,44.4,44.23,0.13559322033898305,0.1864406779661017,1
46.08,45.49,45.04,44.4,0.15862068965517243,0.13559322033898305,0
46.54,46.08,45.49,45.04,0.10344827586206896,0.15862068965517243,1
46.02,46.54,46.08,45.49,0.1791044776119403,0.10344827586206896,1
46.4,46.02,46.54,46.08,0.14285714285714285,0.1791044776119403,0
47.12,46.4,46.02,46.54,0.08433734939759036,0.14285714285714285,0
46.79,47.12,46.4,46.02,0.04918032786885246,0.08433734939759036,1
45.77,46.79,47.12,46.4,0.04,0.04918032786885246,1
46.34,45.77,46.79,47.12,0.06306306306306306,0.04,1
47.89,46.34,45.77,46.79,0.14285714285714285,0.06306306306306306,1
48.75,47.89,46.34,45.77,0.2621359223300971,0.14285714285714285,1
49.04,48.75,47.89,46.34,0.11320754716981132,0.2621359223300971,1
49.71,49.04,48.75,47.89,0.36,0.11320754716981132,0
50.17,49.71,49.04,48.75,0.3082706766917293,0.36,1
49.16,50.17,49.71,49.04,0.275,0.3082706766917293,0
49.59,49.16,50.17,49.71,0.38461538461538464,0.275,1
49.03,49.59,49.16,50.17,0.23076923076923078,0.38461538461538464,0
49.58,49.03,49.59,49.16,0.1826086956521739,0.23076923076923078,0
49.39,49.58,49.03,49.59,-0.01818181818181818,0.1826086956521739,1
49.17,49.39,49.58,49.03,0.24074074074074073,-0.01818181818181818,0
